,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Amb,Ama
3108,0.037667822,0.038221118,0.069993275,0.071572241,0.047612897,0.049871484,0.016551784,0.017341022,0.064332106,0.065317629,0.062471094,0.062962553,0.049975529,0.04837071
3106,0.038097211,0.038640181,0.070689744,0.072324387,0.048094894,0.050396026,0.016625772,0.017437627,0.064152833,0.065135452,0.062204193,0.06269968,0.049686327,0.048063776
3104,0.038541293,0.039060971,0.071399828,0.073110439,0.048578127,0.050963697,0.016739147,0.017565393,0.064007565,0.064984733,0.061963989,0.06246395,0.049424354,0.047812262
3102,0.038958743,0.039462842,0.072080343,0.073861424,0.049032841,0.051496642,0.016849845,0.01768889,0.063837672,0.064799739,0.061693598,0.062215365,0.049147124,0.047564317
3100,0.039327723,0.03983371,0.072700299,0.074527627,0.049439964,0.051935826,0.016925745,0.017773934,0.063606005,0.06454693,0.061360428,0.061921342,0.048826156,0.047270231
3098,0.039660937,0.040183902,0.07327194,0.075117665,0.04980249,0.052294166,0.016969214,0.01781454,0.063333178,0.064258726,0.060989836,0.061585998,0.048479264,0.04693271
3096,0.039973074,0.040524232,0.073811762,0.075659014,0.050127189,0.052617275,0.016994901,0.0178274,0.063058189,0.063981714,0.060632925,0.061231913,0.048142513,0.046591656
3094,0.040264271,0.04084887,0.07431111,0.076159415,0.050417546,0.052926738,0.017010487,0.017831653,0.062793806,0.063724518,0.06031861,0.06087837,0.047826716,0.046279301
3092,0.040538379,0.041146698,0.07476226,0.07661872,0.050685583,0.053219066,0.017023963,0.017837707,0.062535504,0.063471683,0.0600447,0.060544355,0.047519599,0.046001517
3090,0.04080408,0.041412576,0.075175113,0.077042281,0.05094596,0.053490554,0.017046355,0.01784718,0.062285308,0.063217015,0.059794265,0.060246195,0.047215709,0.045745781
3088,0.04104563,0.04163871,0.075543817,0.077420567,0.051189668,0.053736768,0.017075075,0.017855035,0.062041133,0.062955987,0.059540231,0.059972332,0.046917516,0.045489913
3086,0.04122531,0.04181491,0.075832551,0.077723521,0.051386491,0.053946072,0.017093173,0.017856582,0.061782596,0.062670487,0.059251043,0.05968162,0.046614762,0.04521417
3084,0.04133134,0.041946702,0.076019421,0.077932133,0.051521917,0.05411117,0.017094444,0.017854784,0.061488961,0.062349554,0.058914891,0.059344597,0.046288531,0.044916981
3082,0.041394737,0.042051929,0.076123927,0.078051598,0.051608342,0.054230812,0.017089561,0.017853144,0.061157974,0.062008881,0.058552104,0.058970973,0.045936641,0.044609329
3080,0.041441466,0.042127893,0.076168366,0.078084261,0.051650777,0.054290031,0.017076782,0.017840199,0.060794221,0.061666527,0.05818845,0.058583517,0.04557687,0.044288128
3078,0.041460053,0.042147177,0.076146328,0.078025587,0.051631909,0.054266724,0.017032419,0.01779764,0.060401706,0.06131778,0.057828384,0.058189774,0.045227256,0.043936936
3076,0.04143499,0.042099448,0.076051894,0.077896486,0.051546125,0.05417037,0.016947565,0.017727909,0.060000521,0.060952879,0.057466028,0.057794883,0.044897742,0.043562966
3074,0.041384774,0.042018289,0.075910132,0.077746873,0.051427367,0.05405241,0.016857398,0.017662608,0.05963062,0.060585748,0.057111592,0.057422765,0.044599951,0.043213553
3072,0.041334768,0.04194361,0.07574604,0.077602369,0.051316428,0.053954033,0.016804712,0.01762572,0.059310918,0.060234093,0.056778674,0.057090479,0.044339395,0.042928069
3070,0.04127734,0.041877007,0.075551697,0.077436031,0.05121712,0.053864786,0.016786643,0.01760112,0.059011678,0.059886858,0.056454562,0.056775659,0.044096957,0.042687813
3068,0.041195324,0.041799939,0.075316735,0.077217129,0.051110039,0.053754914,0.016767843,0.017558826,0.058694845,0.059526651,0.056116322,0.056444601,0.043844426,0.042444148
3066,0.0411,0.041711129,0.075058839,0.076952557,0.05098807,0.05361822,0.016731737,0.017497737,0.058359752,0.059166278,0.055766598,0.056097553,0.043579276,0.042183024
3064,0.041011887,0.041618932,0.074794444,0.076661724,0.050855837,0.053461098,0.016690956,0.017441906,0.0580258,0.058832287,0.055427324,0.05575988,0.043324146,0.041933124
3062,0.040921224,0.041514428,0.074508618,0.076347607,0.050709871,0.053278063,0.016654909,0.017404096,0.057692718,0.058523189,0.05510245,0.055441371,0.043089637,0.041715689
3060,0.040798363,0.041379599,0.07418167,0.076013946,0.050539639,0.053064482,0.016613397,0.017371432,0.057344749,0.058209359,0.05476918,0.055127897,0.042854903,0.041513645
3058,0.040631419,0.041213291,0.073819815,0.075676186,0.050338588,0.052832631,0.016552607,0.017321095,0.056977526,0.057865462,0.054406346,0.054802648,0.042591056,0.041291951
3056,0.040430679,0.041030466,0.073438038,0.075334488,0.050103939,0.052594484,0.01647026,0.017237914,0.056599065,0.057485561,0.054017198,0.054456018,0.042293052,0.041029762
3054,0.040209586,0.040844131,0.073039579,0.074966657,0.049838561,0.052347457,0.016374893,0.01712453,0.056217717,0.057078766,0.053624269,0.054085737,0.041983693,0.040731231
3052,0.039980561,0.040658061,0.072630025,0.074561533,0.049557728,0.052089382,0.016277521,0.017002373,0.055841629,0.056664904,0.053247548,0.053701401,0.041688821,0.040416718
3050,0.039760109,0.040469508,0.072225713,0.074132635,0.049282329,0.051829456,0.01618459,0.016897959,0.055477505,0.056266744,0.052889389,0.053322734,0.041413357,0.040109552
3048,0.039559486,0.040271274,0.071830052,0.073691019,0.049022401,0.051572704,0.016095823,0.016821293,0.055119951,0.055893805,0.052539038,0.052962383,0.041142983,0.039825403
3046,0.039378382,0.040063489,0.071428906,0.073240017,0.048781399,0.051317051,0.016014445,0.016764817,0.054760471,0.055543085,0.052195174,0.052620522,0.0408706,0.039571891
3044,0.039217933,0.039866672,0.071024686,0.072804478,0.048571673,0.051075207,0.015957299,0.016724413,0.054413464,0.055220291,0.051878751,0.05230143,0.04061355,0.039354313
3042,0.039080179,0.039700406,0.070640879,0.072418254,0.048396207,0.050866793,0.015935081,0.016700216,0.054102279,0.054934996,0.051604764,0.052011262,0.04038878,0.039167626
3040,0.038945776,0.039547532,0.070278491,0.072070261,0.048219188,0.050677985,0.015923241,0.016674805,0.053813197,0.054668557,0.051347102,0.051732809,0.040178505,0.038983282
3038,0.03878209,0.039372459,0.069908511,0.071712497,0.047996146,0.05046751,0.015882181,0.016622211,0.053504693,0.05438117,0.05106318,0.051434892,0.039950202,0.038768322
3036,0.038585952,0.03917689,0.069520965,0.071330087,0.04773461,0.050223071,0.015808558,0.01654437,0.053171038,0.054059422,0.0507493,0.051113384,0.039709055,0.038522084
3034,0.038396066,0.039003399,0.069145505,0.070958012,0.047489615,0.049980128,0.015740855,0.016474261,0.052857822,0.053730364,0.050442477,0.050797719,0.039499097,0.038278395
3032,0.038244083,0.038869975,0.068802338,0.070613177,0.047289935,0.049767479,0.015703754,0.016427919,0.052592262,0.053413903,0.050160645,0.050503952,0.039337614,0.038062598
3030,0.038113546,0.038736889,0.068466294,0.070260582,0.047104543,0.049566887,0.015674641,0.016378169,0.052337584,0.053091979,0.049874318,0.050210979,0.03917876,0.037864127
3028,0.037965591,0.038560723,0.068101067,0.069869599,0.04689333,0.049345699,0.015620884,0.01629452,0.052046539,0.052744779,0.049553819,0.049900705,0.038967403,0.037661278
3026,0.037783817,0.038348115,0.067696543,0.069453576,0.046652298,0.049096502,0.015543191,0.016186211,0.051724764,0.052387923,0.049215435,0.049591728,0.038706564,0.037452315
3024,0.037578484,0.038133684,0.067258075,0.06903278,0.046397623,0.048828986,0.015466823,0.016091034,0.051412801,0.052056036,0.048906687,0.04931668,0.038449123,0.037251715
3022,0.037362266,0.037928291,0.066787979,0.068598638,0.046136952,0.048548265,0.015408023,0.016035286,0.051129088,0.051767071,0.04866129,0.049083829,0.038235465,0.037069663
3020,0.037134211,0.037709775,0.066288841,0.068130441,0.045866952,0.048252351,0.015360837,0.016013147,0.050854268,0.051511616,0.048471056,0.048870199,0.038057939,0.036904062
3018,0.036881483,0.037453337,0.06576257,0.067613997,0.045577348,0.047933265,0.015308597,0.015996678,0.050560469,0.051264296,0.048290615,0.04864245,0.037883337,0.036746457
3016,0.036591315,0.037154258,0.065199114,0.067031314,0.04524991,0.047574111,0.015239755,0.015957711,0.050237324,0.050999437,0.04806943,0.048380324,0.037693635,0.036589338
3014,0.036264558,0.036823867,0.064585682,0.066365564,0.044870013,0.047161611,0.015154359,0.015883834,0.049895144,0.050707289,0.047790938,0.048089551,0.037498665,0.036429684
3012,0.03591587,0.036473242,0.063927677,0.065629578,0.044442611,0.04670392,0.015056688,0.015779245,0.049555267,0.050399497,0.047482196,0.047795076,0.037317479,0.036267905
3010,0.035555415,0.036102105,0.063239002,0.064860803,0.043984065,0.046219738,0.0149425,0.01565177,0.049234829,0.050090534,0.04718088,0.047516535,0.037156657,0.036103295
3008,0.035178536,0.035705685,0.062518802,0.064082663,0.043504858,0.045714957,0.014803308,0.015504352,0.048937638,0.04977891,0.046902525,0.047256415,0.037009573,0.035935173
3006,0.034784499,0.0352956,0.061768309,0.063302251,0.043019046,0.045193416,0.014651063,0.015345858,0.048665448,0.049462987,0.046650206,0.047020321,0.036874029,0.03577347
3004,0.034395293,0.034903876,0.061023942,0.062544376,0.042559174,0.044684881,0.014524626,0.015202525,0.048432705,0.049167812,0.046438489,0.046832692,0.036762398,0.035641992
3002,0.034036064,0.034550732,0.060334048,0.061842992,0.042151759,0.044228975,0.014451292,0.015101637,0.048250959,0.048928426,0.046280774,0.046706926,0.036686515,0.035559174
3000,0.033705563,0.034219763,0.059703295,0.061194505,0.041784785,0.043830919,0.01441232,0.015046213,0.048103423,0.048749122,0.046163733,0.046613423,0.036640211,0.035519731
2998,0.033384104,0.033883963,0.05909409,0.060559802,0.041424716,0.043458628,0.014366394,0.015015577,0.047956912,0.048603315,0.04606046,0.046507217,0.03660703,0.035503494
2996,0.033060405,0.033544572,0.058479464,0.05991783,0.041055486,0.043080978,0.014295963,0.014983457,0.04779839,0.04846988,0.045962817,0.046380288,0.036577838,0.035493192
2994,0.032735716,0.033224959,0.057865168,0.059284511,0.040680702,0.042690191,0.01421311,0.014930076,0.047645439,0.048349482,0.04588373,0.046263552,0.03655227,0.035478969
2992,0.032415215,0.032936765,0.057268072,0.05867979,0.040304833,0.042295653,0.014132435,0.014850312,0.047523186,0.048249792,0.045835625,0.046184348,0.0365311,0.035459572
2990,0.032116535,0.032677123,0.05671383,0.058119953,0.039944072,0.041923179,0.014062156,0.014763643,0.047446759,0.048179183,0.045824824,0.046147635,0.036521252,0.035451109
2988,0.031874462,0.032452303,0.056253539,0.057648203,0.039641998,0.041614462,0.014013485,0.01470459,0.047420799,0.048152131,0.0458567,0.046151991,0.036541325,0.03548007
2986,0.031711351,0.032275623,0.055934993,0.05732201,0.03943529,0.041397169,0.013993008,0.014687465,0.04743624,0.048174861,0.045924625,0.046192845,0.0366041,0.035550432
2984,0.031607458,0.032140462,0.055740699,0.057142445,0.039304326,0.041252906,0.013988451,0.014689375,0.047470862,0.048225599,0.046002472,0.046250189,0.036695645,0.03562919
2982,0.031517,0.032015072,0.055581593,0.057021495,0.039184267,0.041131622,0.013979616,0.014678825,0.047508963,0.04827076,0.046067349,0.04629959,0.03678732,0.035681464
2980,0.031405334,0.031867335,0.055365063,0.056840969,0.039024281,0.040992608,0.013958964,0.014648095,0.04755561,0.048300991,0.046123431,0.04634039,0.036868512,0.035711045
2978,0.031256798,0.031683443,0.055052947,0.056533012,0.038816618,0.040816421,0.013927562,0.014604791,0.047617172,0.048331814,0.046188247,0.046394816,0.036953321,0.035750624
2976,0.031059045,0.031462981,0.054651007,0.056096283,0.038572603,0.040587263,0.013878009,0.014544053,0.047674695,0.048367456,0.046262532,0.046473506,0.037051595,0.035819381
2974,0.030803384,0.031209392,0.054171446,0.055559839,0.038296232,0.040290922,0.013801148,0.014451692,0.047699201,0.048389441,0.046331889,0.046560194,0.037151181,0.035910357
2972,0.030498383,0.030927104,0.053623335,0.054954561,0.037984803,0.03993087,0.013707306,0.014332884,0.047694251,0.048391509,0.046395182,0.046640058,0.037241309,0.036017448
2970,0.030162413,0.030615617,0.053018368,0.054304595,0.037634242,0.039523169,0.013619468,0.014215148,0.047700671,0.048402782,0.04647109,0.046727239,0.037339762,0.036151931
2968,0.029805372,0.030268465,0.052369664,0.053627082,0.037242296,0.03907773,0.013545382,0.014119262,0.047757576,0.048462139,0.046578975,0.046854911,0.037481442,0.036328031
2966,0.029434533,0.029890799,0.051696478,0.052943409,0.036823277,0.038607946,0.013474843,0.014043344,0.047879514,0.048585807,0.046732565,0.047048232,0.037686144,0.036549531
2964,0.029069356,0.029512669,0.051035132,0.052289831,0.036413347,0.038152018,0.013401853,0.013976245,0.048068483,0.048769847,0.046948424,0.047309785,0.03794903,0.036814519
2962,0.028733062,0.029171508,0.050433092,0.051705547,0.03604469,0.03775741,0.013333055,0.013913921,0.048322879,0.049012157,0.047242449,0.047625125,0.038260768,0.037121794
2960,0.0284378,0.028885283,0.049926444,0.051209888,0.035723659,0.037443501,0.013277897,0.013861804,0.048631989,0.049321179,0.047618414,0.047984789,0.038626088,0.037471789
2958,0.028191106,0.028650384,0.0495256,0.050799312,0.035447903,0.037196833,0.013245424,0.013830685,0.048984481,0.049707305,0.048070589,0.048404708,0.039058153,0.037871
2956,0.028001857,0.028455157,0.049216207,0.050462166,0.035228044,0.036997398,0.013245865,0.013831492,0.04938968,0.05017172,0.048593327,0.048917011,0.039560802,0.038334334
2954,0.027859803,0.028283113,0.048965152,0.050184332,0.035068708,0.036828588,0.013277778,0.013865574,0.049870475,0.050699827,0.049176992,0.04953003,0.040120706,0.038870012
2952,0.027724496,0.028114596,0.048736833,0.049947721,0.034943421,0.036669092,0.01331775,0.013919248,0.050428132,0.051266199,0.049802801,0.050206687,0.040715596,0.039462092
2950,0.027559991,0.027942513,0.048518768,0.049739096,0.034817364,0.03650276,0.013340071,0.013972772,0.051032227,0.051853222,0.05045711,0.050897159,0.041328692,0.040080579
2948,0.027374127,0.027780449,0.048327054,0.049557379,0.034688376,0.036339877,0.013345367,0.014014561,0.051653765,0.052465641,0.051146118,0.051587299,0.041958191,0.040711472
2946,0.027202537,0.027641014,0.048174931,0.049398973,0.034578962,0.036207408,0.013354292,0.014044177,0.052290489,0.053118518,0.051880038,0.052298774,0.042614979,0.041364939
2944,0.027061379,0.027513008,0.048043744,0.049241961,0.034491565,0.036113707,0.013375877,0.014066485,0.052948792,0.05380948,0.052644192,0.053045082,0.04330944,0.042049664
2942,0.026938114,0.027375271,0.047897655,0.049061198,0.034398623,0.036038281,0.01340102,0.014090145,0.05361765,0.054511167,0.053400233,0.053806286,0.044037365,0.042749677
2940,0.026820149,0.027225483,0.047715394,0.048852223,0.034276264,0.03595527,0.013425825,0.014127092,0.054271798,0.05518886,0.054113232,0.054544735,0.044773783,0.043430456
2938,0.026702484,0.027074191,0.047487795,0.048618229,0.034121123,0.035845887,0.01345739,0.014179366,0.054880894,0.055808068,0.05475817,0.055219374,0.045472078,0.044054173
2936,0.026568535,0.026914989,0.047196465,0.048339373,0.033932228,0.035688188,0.013490798,0.014225073,0.055399348,0.056322954,0.055300835,0.055779074,0.046068559,0.044582472
2934,0.02639322,0.026723854,0.046824114,0.047983745,0.033701972,0.035460118,0.013501935,0.014229293,0.055765395,0.056679689,0.055696047,0.056169358,0.04650172,0.04497799
2932,0.026170673,0.026489449,0.046383598,0.047550103,0.033429852,0.035160385,0.013471772,0.014173551,0.055933719,0.056846242,0.055913185,0.056362833,0.046741695,0.045215531
2930,0.025918106,0.02622545,0.045911969,0.047074863,0.033125572,0.034810786,0.013402599,0.014069936,0.055906811,0.056831346,0.055950859,0.056372394,0.046803962,0.045290266
2928,0.025652518,0.025953336,0.04543808,0.046595131,0.032799952,0.034437641,0.013307236,0.013948795,0.055728229,0.056671469,0.055829055,0.056231667,0.04673319,0.045216582
2926,0.025384315,0.025689416,0.044974624,0.046125162,0.032470926,0.034066399,0.013199881,0.013839304,0.055454366,0.056409557,0.055583881,0.055978008,0.046574839,0.045028071
2924,0.02512861,0.025444418,0.044531499,0.045665428,0.032169178,0.033726017,0.013099922,0.013756354,0.055133282,0.056083308,0.055264272,0.055652226,0.046357193,0.044773284
2922,0.024895642,0.025216178,0.044110545,0.045209497,0.031910772,0.033431693,0.01302373,0.013693963,0.054791036,0.05571611,0.054910481,0.055290447,0.046089566,0.044493962
2920,0.024671458,0.024985574,0.043694881,0.044744017,0.031670874,0.033164225,0.012966414,0.013632337,0.054429753,0.055317771,0.054536076,0.054910854,0.045774604,0.044206142
2918,0.024434069,0.024739026,0.043271267,0.044268035,0.031413251,0.032891351,0.01290845,0.013560165,0.054050302,0.054905791,0.054146663,0.054524501,0.04542773,0.04391358
2916,0.024192349,0.024495517,0.042862059,0.043816178,0.031144909,0.032614592,0.012847758,0.013491895,0.053682401,0.054523162,0.05377139,0.05416046,0.045088024,0.043636756
2914,0.02398653,0.02429455,0.042512519,0.043441116,0.030914906,0.032375522,0.012809343,0.013456925,0.053378065,0.054218196,0.05345545,0.053860512,0.04480543,0.043412542
2912,0.023847116,0.024157345,0.042249812,0.043169402,0.03075979,0.032212317,0.012815707,0.013471332,0.053169129,0.05400674,0.053224001,0.053644661,0.044613269,0.043263941
2910,0.023771011,0.024073885,0.042072569,0.042989934,0.030673965,0.032125574,0.01285937,0.013522608,0.053040747,0.053866759,0.053069446,0.053496105,0.044510168,0.043181827
2908,0.023739304,0.024027366,0.041973841,0.042884868,0.030634846,0.032089758,0.012913402,0.013581795,0.052952374,0.053769353,0.052972432,0.053385206,0.044465788,0.043138279
2906,0.023733726,0.024009871,0.041943401,0.042844896,0.030624368,0.032076235,0.012953777,0.013622521,0.052870074,0.05369649,0.05291262,0.053290921,0.044439337,0.043104544
