,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Am b,Am,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b
2834,0.019687504,0.019891337,0.033607597,0.034347154,0.025362264,0.02651452,0.011670241,0.012266833,0.043956865,0.044633822,0.043868878,0.044130487,0.037360339,0.036256552,0.041984542,0.042393713,0.032815514,0.033975757,0.038285336,0.039194099,0.037325902,0.038307759,0.036569298,0.037099579,0.039731655,0.04044358
2832,0.019819861,0.020051209,0.03384188,0.034596494,0.025486926,0.026683693,0.011732934,0.01228511,0.04388533,0.04454568,0.043733622,0.043999513,0.037212456,0.036119144,0.041616043,0.042032825,0.03256177,0.033698146,0.038012032,0.038863606,0.037132302,0.038067304,0.036381934,0.036912045,0.039554421,0.040243784
2830,0.019988324,0.020239781,0.034147632,0.034924944,0.025679515,0.026881627,0.011803055,0.012313267,0.043836576,0.044473639,0.043613244,0.04387588,0.037067751,0.035982324,0.041283439,0.041712878,0.032341837,0.033457983,0.037760099,0.038585284,0.036957209,0.037855348,0.036209062,0.036752982,0.039388902,0.040062907
2828,0.020154512,0.020422469,0.034472743,0.035261497,0.025899393,0.027070388,0.011859941,0.01235469,0.043780111,0.044399767,0.043492406,0.043749267,0.036931158,0.035851064,0.040983489,0.041416033,0.032144949,0.033245442,0.037517747,0.038357243,0.03678701,0.037658859,0.036050637,0.036618052,0.039232365,0.039900521
2826,0.020285961,0.020568696,0.034757336,0.035534187,0.026094561,0.027223887,0.011897576,0.012404658,0.043698122,0.044307876,0.043365669,0.043618059,0.036809501,0.035735773,0.040711027,0.041144508,0.031965687,0.033053761,0.037290422,0.038167565,0.036614676,0.037470798,0.035910181,0.036491586,0.039080865,0.039747836
2824,0.02036752,0.020659568,0.034944313,0.035695079,0.026219294,0.027327139,0.011920692,0.012448164,0.043587532,0.044188561,0.043232317,0.043483183,0.03669974,0.035636307,0.040463329,0.04090573,0.031801484,0.032882633,0.037089362,0.037998089,0.036444643,0.037296179,0.035784303,0.03635682,0.038929745,0.039594464
2822,0.0204016,0.020695969,0.03500868,0.035740456,0.026257593,0.027379132,0.011931235,0.012471456,0.043452733,0.044044783,0.043092518,0.043344215,0.036589555,0.035537158,0.040237986,0.040694108,0.031647417,0.032729043,0.036911826,0.037830436,0.03628543,0.037140963,0.035657137,0.036208113,0.038775778,0.039433013
2820,0.020407049,0.020698968,0.034982112,0.035715034,0.0262385,0.027396976,0.011928096,0.012472985,0.043301997,0.043892929,0.042950074,0.043203024,0.036470538,0.035421103,0.040027273,0.040491835,0.031496487,0.032579106,0.036741795,0.037655251,0.036137732,0.036998248,0.035514137,0.036050245,0.038620803,0.039261952
2818,0.020410091,0.020693202,0.034931397,0.035683007,0.026215509,0.027405315,0.01191483,0.012459006,0.043144483,0.043749364,0.042807365,0.043061991,0.036342572,0.035283046,0.039822428,0.04028604,0.031345582,0.032416374,0.036568976,0.037475741,0.03599134,0.036851023,0.035358505,0.035888697,0.038468185,0.039086464
2816,0.020428504,0.020691455,0.034908555,0.035686525,0.02622344,0.027419167,0.011897711,0.012433913,0.042986115,0.043615539,0.042657605,0.042918172,0.036205354,0.035129886,0.039620367,0.04007668,0.031195725,0.032237073,0.036395703,0.037297118,0.035833679,0.03668818,0.035205189,0.035725009,0.038314939,0.038914327
2814,0.02046674,0.020701123,0.034931039,0.035734497,0.02626144,0.027443886,0.011878211,0.012401134,0.042831221,0.043483836,0.042494375,0.042768261,0.036057043,0.034973658,0.039420132,0.039867806,0.031045238,0.032053158,0.036224952,0.037116358,0.03566193,0.036513388,0.035060189,0.035561315,0.038154133,0.038749935
2812,0.020526028,0.0207374,0.035001424,0.035823982,0.026315452,0.027488368,0.011855532,0.012369029,0.042688333,0.043355577,0.042328795,0.042619685,0.03590557,0.034827269,0.039219057,0.039661894,0.030890265,0.031882392,0.036055078,0.0369305,0.035487857,0.0363384,0.034916086,0.03540368,0.037986833,0.03859369
2810,0.020611689,0.02081714,0.035124656,0.035957511,0.026383468,0.027567208,0.011836715,0.012350238,0.042569413,0.043243285,0.04218544,0.042487755,0.035771616,0.03470118,0.039021145,0.039466328,0.030736185,0.031738116,0.035891053,0.036751509,0.03533033,0.036173609,0.034770199,0.035258173,0.037824863,0.03844711
2808,0.020728513,0.020942955,0.035303635,0.036139621,0.026475956,0.027689027,0.011837565,0.012356749,0.042482989,0.043156532,0.042079547,0.042380471,0.035671166,0.034599308,0.038841752,0.039293926,0.030600363,0.031623691,0.035747597,0.036599821,0.035200906,0.03602752,0.03463621,0.035126164,0.037679343,0.038315559
2806,0.02087579,0.021104339,0.035534556,0.036370123,0.026603383,0.027850744,0.011870152,0.012395527,0.042431061,0.043095846,0.042006676,0.042293403,0.035598026,0.034518403,0.038691435,0.039148693,0.030495218,0.031530896,0.035631182,0.036480516,0.035096272,0.035908712,0.03452935,0.035005913,0.037552594,0.038204399
2804,0.021048556,0.021290895,0.035811516,0.036645143,0.026769218,0.028043797,0.011929921,0.012460521,0.042408832,0.043058159,0.041952255,0.042218943,0.035528425,0.034450001,0.038557942,0.039016602,0.030411442,0.031444004,0.035525832,0.036375087,0.035003784,0.035818026,0.03444369,0.034896659,0.037441869,0.038112772
2802,0.021239879,0.021495198,0.036128281,0.036959736,0.026969074,0.02826135,0.011996044,0.012527531,0.042402051,0.043036896,0.041900415,0.042152963,0.035440896,0.034381087,0.038415637,0.038876971,0.030324747,0.031349367,0.035406785,0.036260046,0.03491238,0.035738282,0.034353693,0.034797672,0.037342494,0.038031489
2800,0.021443691,0.021708514,0.036478345,0.037311473,0.027194359,0.028501849,0.012046549,0.012569813,0.042390547,0.043018497,0.041837038,0.042092425,0.035329681,0.034298022,0.038252299,0.038719973,0.030218605,0.031242483,0.035265964,0.036127016,0.034817687,0.035641806,0.034240892,0.034704321,0.037244855,0.037946941
2798,0.021660294,0.021926177,0.036861776,0.037705504,0.027440409,0.028769317,0.012076036,0.012586053,0.042364461,0.042991767,0.041758384,0.04203333,0.035203479,0.034197507,0.03807703,0.038550114,0.030096209,0.031126621,0.03511687,0.035982878,0.034719632,0.035515417,0.03411338,0.034608096,0.037137285,0.037848153
2796,0.021894615,0.022153314,0.037283636,0.038146089,0.027708523,0.029064943,0.012098476,0.012602718,0.042334384,0.042960572,0.041678009,0.041971541,0.035076544,0.034091716,0.037902975,0.038378122,0.029972254,0.031007196,0.034976241,0.035838691,0.034618052,0.035374178,0.033994346,0.03450133,0.037017242,0.037732414
2794,0.02214239,0.022394333,0.037732418,0.038613155,0.027995185,0.029374136,0.012131715,0.012642793,0.042317392,0.042936727,0.04161521,0.041904113,0.034961362,0.033996603,0.037734878,0.038214582,0.02985977,0.030889157,0.034849685,0.035703953,0.034511517,0.035246425,0.03389612,0.034383119,0.036895684,0.037607435
2792,0.02238329,0.02263968,0.038166349,0.039055911,0.028282838,0.029668557,0.012181265,0.012703463,0.042316706,0.04292159,0.04157556,0.041834378,0.034866549,0.033917471,0.037577034,0.0380668,0.02976572,0.030777837,0.03473676,0.035586521,0.034401492,0.035149585,0.033813406,0.034263617,0.036788184,0.037489278
2790,0.02259521,0.022870356,0.038533724,0.039421438,0.028546212,0.029923702,0.012240387,0.012770397,0.042323121,0.042906512,0.041549625,0.041777917,0.034797849,0.033852,0.037442204,0.037935458,0.029692892,0.030680149,0.034641546,0.035491382,0.03429797,0.035084555,0.033740133,0.034162831,0.036706159,0.037394688
2788,0.022767519,0.023066699,0.038798857,0.039680249,0.02876068,0.030123808,0.012298852,0.012836877,0.042328494,0.042888019,0.041526366,0.04175166,0.034756187,0.033801239,0.037341898,0.037814053,0.029639347,0.030603085,0.03456932,0.035417146,0.034216335,0.035044153,0.033680478,0.034098805,0.036654255,0.037329128
2786,0.022889139,0.023202188,0.038936272,0.039812844,0.028898482,0.030246021,0.01234415,0.012894973,0.042322854,0.04286594,0.041497747,0.041747561,0.034731993,0.033765531,0.037268429,0.037692984,0.029594355,0.030547695,0.034513045,0.03535243,0.034161708,0.035014221,0.033636464,0.034070598,0.036625022,0.037280027
2784,0.022934134,0.023242058,0.038918056,0.039790876,0.028929972,0.030259637,0.012359752,0.0129235,0.042284141,0.04282642,0.041454871,0.041727621,0.034706415,0.03373252,0.03719328,0.037564514,0.029539652,0.03050255,0.034451511,0.035276753,0.034118133,0.034970831,0.033594234,0.034055048,0.036594796,0.037226407
2782,0.022879055,0.02316865,0.038735304,0.039600423,0.028845631,0.03015709,0.01233504,0.012905734,0.042191209,0.042745502,0.041391709,0.0416589,0.034664887,0.033683577,0.037087901,0.037427056,0.029461527,0.030447165,0.0343668,0.035172627,0.034061503,0.034893247,0.033534831,0.034025113,0.036537737,0.037158774
2780,0.022733609,0.023004706,0.038425773,0.039277152,0.028672571,0.029972104,0.012279345,0.012853186,0.042051156,0.042617525,0.041311646,0.041548305,0.034609897,0.033615473,0.036948387,0.037289731,0.029364806,0.030368317,0.034262329,0.035044156,0.033985356,0.034786581,0.033457257,0.033971184,0.03645204,0.037086913
2778,0.022537317,0.022794861,0.038052424,0.03888876,0.028454353,0.029748865,0.012216917,0.012793531,0.041898202,0.042467042,0.04122065,0.041430667,0.034555881,0.03354518,0.036798913,0.037169088,0.029270605,0.030272609,0.034157956,0.034918711,0.033906159,0.034681931,0.033380886,0.033902301,0.036363856,0.037025053
2776,0.02232405,0.022567745,0.037653549,0.038478726,0.028215855,0.029501993,0.012164525,0.012738265,0.041759736,0.042324382,0.041117527,0.041328308,0.034512031,0.0334895,0.036668354,0.037072081,0.029195189,0.030178446,0.034067316,0.034820347,0.033839969,0.034606867,0.033323382,0.033830864,0.036297962,0.036972854
2774,0.022101592,0.022329389,0.03723155,0.038045808,0.027956984,0.029222006,0.01211947,0.012678003,0.041635021,0.042198116,0.041000457,0.041235441,0.034474713,0.03344807,0.036563507,0.036982811,0.029133414,0.030096285,0.033985285,0.034743554,0.033782594,0.034560187,0.033282911,0.033763219,0.036251289,0.03691621
2772,0.021864223,0.022084351,0.036783016,0.037577304,0.027674008,0.028909257,0.012071577,0.012607496,0.04151122,0.042077705,0.040878937,0.041137717,0.034436454,0.033409726,0.03646796,0.036876897,0.029068423,0.030022412,0.033899907,0.034663824,0.033719548,0.034519401,0.033243708,0.033703113,0.036202748,0.036845631
2770,0.021610861,0.021841832,0.036315197,0.037080884,0.027373418,0.028582807,0.012019909,0.012539228,0.041386828,0.041954805,0.04076825,0.041032467,0.034396467,0.033367652,0.036364917,0.036750965,0.028994926,0.029950799,0.033810436,0.034572377,0.033648533,0.034466725,0.033193568,0.033654445,0.036142586,0.036769283
2768,0.021349605,0.0216032,0.03583682,0.036581442,0.027068878,0.028262519,0.011973235,0.012489978,0.041270013,0.041833152,0.040675359,0.040930475,0.034360243,0.033325076,0.036253343,0.036626743,0.028924623,0.029883247,0.033727914,0.03448661,0.033581925,0.03440219,0.033134353,0.033616258,0.036082032,0.036707135
2766,0.021094576,0.02136197,0.035357964,0.036103772,0.026775329,0.027959224,0.011937045,0.012463512,0.041162115,0.041720164,0.040598296,0.040847101,0.034332078,0.033291421,0.036139959,0.036521546,0.028867792,0.029824547,0.033659749,0.034422467,0.033528626,0.034335574,0.033078785,0.033579536,0.036035858,0.036673004
2764,0.020857913,0.02111695,0.0348994,0.035661346,0.026501759,0.027676667,0.011904161,0.012446847,0.041053324,0.041614689,0.040532666,0.040788417,0.03431001,0.033274272,0.036024928,0.036425847,0.028817999,0.029772833,0.033598907,0.034369873,0.033482273,0.034272662,0.033036933,0.033533459,0.036003689,0.036659888
2762,0.020637928,0.020873452,0.034480561,0.035250292,0.02624229,0.027409144,0.011860004,0.012417665,0.040934816,0.041505857,0.040469155,0.040738583,0.034286997,0.033269757,0.035903571,0.03631842,0.028759748,0.029718984,0.033530178,0.034304846,0.033429837,0.034210303,0.033003274,0.033474309,0.035971093,0.036642191
2760,0.020420699,0.02063586,0.034097487,0.034854817,0.02598248,0.027143949,0.011799034,0.012360045,0.040811099,0.041386309,0.040393418,0.040668815,0.034257218,0.033261432,0.035777708,0.036195401,0.028686178,0.029654093,0.033445621,0.034217959,0.03336756,0.034143001,0.032960614,0.03340814,0.035926588,0.036597295
2758,0.020203166,0.020411931,0.033730947,0.034468412,0.025723083,0.026879928,0.011735843,0.012281767,0.040699254,0.041266847,0.040302295,0.040570382,0.034222602,0.033236082,0.035657289,0.036074122,0.028605215,0.029577695,0.033353403,0.034121506,0.033306804,0.034073761,0.032902689,0.033347322,0.035876044,0.036528983
2756,0.020005059,0.020215864,0.03337389,0.034103168,0.025485048,0.026634179,0.011693808,0.012211534,0.040613514,0.041170684,0.040213146,0.040470344,0.034191031,0.033199413,0.03555064,0.035971625,0.028530648,0.029500669,0.033270054,0.034032269,0.033264371,0.03401516,0.032847779,0.033303245,0.035837845,0.036465316
2754,0.019842701,0.020049167,0.033031442,0.033766214,0.025279047,0.026416242,0.011678514,0.012170543,0.04054869,0.04110665,0.040142675,0.040400156,0.034165982,0.033167539,0.035456903,0.035887577,0.028470167,0.029437965,0.033202121,0.033955438,0.033245044,0.033974878,0.032819364,0.0332772,0.035820618,0.036429189
2752,0.019698693,0.019885436,0.032697806,0.03343688,0.02508387,0.026207243,0.01166826,0.012151816,0.04048299,0.04105408,0.040083147,0.040355799,0.034141333,0.033144812,0.035367762,0.035807614,0.028420365,0.029393659,0.033137558,0.033885322,0.033232579,0.033942519,0.03281502,0.033257175,0.035809171,0.036416263
2750,0.019537478,0.019696365,0.032357989,0.033086674,0.02487218,0.025983168,0.011638162,0.012135772,0.040401967,0.040983847,0.040016074,0.040306071,0.034111252,0.033122423,0.035275871,0.035719202,0.028372604,0.02935524,0.03306088,0.033817288,0.033203141,0.033900044,0.032807404,0.033229102,0.035781309,0.036406824
2748,0.019349586,0.019490922,0.032014308,0.03271719,0.024647214,0.025749057,0.011589733,0.012117785,0.040314783,0.040891299,0.039944162,0.040235368,0.034082389,0.033099114,0.035184499,0.035624887,0.028325028,0.029308939,0.032976744,0.033756929,0.033151615,0.033846342,0.03277811,0.033193868,0.035738404,0.036392083
2746,0.019161449,0.019307164,0.03168765,0.032358597,0.024434835,0.025528827,0.011548271,0.012107881,0.040239951,0.040798802,0.039890559,0.040159418,0.034068903,0.033087803,0.035108817,0.035540986,0.028286353,0.029258425,0.032910513,0.03371555,0.033099808,0.03380134,0.03273766,0.033167802,0.035707931,0.036378326
2744,0.018998592,0.01916274,0.031385216,0.032031549,0.024246488,0.025326922,0.011532566,0.012108411,0.04017949,0.040726235,0.039865445,0.040098156,0.034074042,0.033094507,0.035060677,0.03547917,0.028262809,0.029218492,0.032880709,0.033692711,0.033071891,0.033779658,0.032705739,0.033161182,0.035709939,0.036368526
2742,0.018854664,0.019032257,0.031085311,0.03172672,0.024068713,0.025121471,0.011535121,0.012105872,0.040116098,0.040667549,0.039848162,0.040050294,0.03408193,0.03310273,0.035029244,0.035428296,0.028243133,0.029189906,0.03287591,0.033665926,0.033064719,0.033768508,0.032683236,0.033159444,0.03572978,0.036352556
2740,0.018700949,0.018877789,0.030762798,0.031420805,0.023883927,0.024894492,0.011531271,0.012083679,0.040032789,0.040596644,0.039804986,0.03999868,0.034070336,0.033088295,0.034983654,0.035360344,0.028204642,0.029151889,0.032863295,0.033606197,0.033049912,0.033739977,0.032653376,0.033132859,0.035731726,0.036317744
2738,0.018515507,0.018686927,0.030417724,0.031097729,0.02368427,0.024651378,0.011500573,0.012033943,0.039926293,0.040490517,0.039715749,0.039928842,0.034029532,0.033042921,0.034900227,0.035256968,0.028136211,0.029085109,0.032816267,0.03350635,0.033004043,0.033680652,0.032603188,0.033065984,0.03569415,0.036260938
2736,0.018301377,0.018478374,0.030073869,0.030756836,0.023470393,0.024411471,0.011440384,0.011961201,0.039804782,0.040348755,0.039586937,0.039839447,0.03396918,0.03297717,0.034782975,0.035125952,0.028049927,0.028994824,0.032731387,0.033387905,0.032929659,0.033602079,0.032534831,0.032973549,0.035625232,0.036188606
2734,0.01808675,0.018284988,0.02975973,0.030416892,0.023255097,0.024194638,0.01136765,0.011885024,0.039684346,0.040197689,0.039450843,0.03974363,0.033910575,0.032908609,0.03465512,0.034991726,0.027969178,0.028905551,0.032626246,0.033278847,0.032847166,0.033526131,0.032461379,0.032886487,0.035550175,0.036112683
2732,0.017908223,0.018134818,0.02949335,0.030111986,0.023065286,0.024015943,0.011309805,0.011834156,0.039586683,0.040074813,0.039348195,0.039661764,0.033872642,0.032854599,0.034538249,0.034877654,0.027911087,0.02883908,0.032528491,0.033192968,0.032775172,0.033468672,0.032400885,0.032826007,0.035491372,0.036048029
2730,0.01778251,0.018033057,0.029273832,0.029866854,0.022921262,0.023877587,0.011285357,0.011823507,0.039525427,0.040000911,0.039295583,0.039603782,0.03385933,0.032826594,0.034443021,0.034796538,0.027878977,0.028801048,0.032459458,0.033130884,0.032720773,0.033433305,0.03236849,0.032792096,0.035455324,0.036004523
2728,0.017691488,0.017954589,0.029081602,0.029671634,0.022812362,0.023763088,0.011287457,0.011835768,0.039488056,0.039964107,0.039268016,0.039557275,0.033855216,0.032818428,0.034369221,0.034744472,0.027861368,0.028780853,0.032416322,0.033087533,0.032679958,0.03340991,0.03236145,0.032770764,0.035428263,0.035976368
2726,0.017600893,0.017861822,0.028891244,0.029489688,0.022705134,0.023647924,0.011287997,0.011834198,0.039439445,0.039931466,0.039222836,0.039498191,0.033834371,0.032803886,0.034303916,0.034696174,0.027834578,0.028756405,0.032370009,0.033049287,0.032639536,0.033376912,0.032351952,0.032745329,0.035384295,0.035943718
2724,0.017492113,0.017734622,0.028686119,0.029290949,0.022574889,0.023516384,0.011261264,0.011794263,0.039351129,0.039874245,0.039140058,0.039411922,0.033779348,0.032758583,0.034225166,0.034617377,0.027776367,0.028704414,0.032290079,0.032993856,0.032582788,0.033314647,0.032306562,0.032702878,0.035306706,0.035889374
