,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b,Amb,Ama
2840,0.043567222,0.044129593,0.033995183,0.035201897,0.039497476,0.040534802,0.038194565,0.039293304,0.037298465,0.037874757,0.040343411,0.041119759,0.037838463,0.036734323
2838,0.042903287,0.043397054,0.033502854,0.034697133,0.038994539,0.040008276,0.037832734,0.038908675,0.037013721,0.037568031,0.040121286,0.040875304,0.037673284,0.036559613
2836,0.042399765,0.042832842,0.033120392,0.034301437,0.038602982,0.039572908,0.037552658,0.038585535,0.036776507,0.037315263,0.039920535,0.040654753,0.037513293,0.036400641
2834,0.041984542,0.042393713,0.032815514,0.033975757,0.038285336,0.039194099,0.037325902,0.038307759,0.036569298,0.037099579,0.039731655,0.04044358,0.037360339,0.036256552
2832,0.041616043,0.042032825,0.03256177,0.033698146,0.038012032,0.038863606,0.037132302,0.038067304,0.036381934,0.036912045,0.039554421,0.040243784,0.037212456,0.036119144
2830,0.041283439,0.041712878,0.032341837,0.033457983,0.037760099,0.038585284,0.036957209,0.037855348,0.036209062,0.036752982,0.039388902,0.040062907,0.037067751,0.035982324
2828,0.040983489,0.041416033,0.032144949,0.033245442,0.037517747,0.038357243,0.03678701,0.037658859,0.036050637,0.036618052,0.039232365,0.039900521,0.036931158,0.035851064
2826,0.040711027,0.041144508,0.031965687,0.033053761,0.037290422,0.038167565,0.036614676,0.037470798,0.035910181,0.036491586,0.039080865,0.039747836,0.036809501,0.035735773
2824,0.040463329,0.04090573,0.031801484,0.032882633,0.037089362,0.037998089,0.036444643,0.037296179,0.035784303,0.03635682,0.038929745,0.039594464,0.03669974,0.035636307
2822,0.040237986,0.040694108,0.031647417,0.032729043,0.036911826,0.037830436,0.03628543,0.037140963,0.035657137,0.036208113,0.038775778,0.039433013,0.036589555,0.035537158
2820,0.040027273,0.040491835,0.031496487,0.032579106,0.036741795,0.037655251,0.036137732,0.036998248,0.035514137,0.036050245,0.038620803,0.039261952,0.036470538,0.035421103
2818,0.039822428,0.04028604,0.031345582,0.032416374,0.036568976,0.037475741,0.03599134,0.036851023,0.035358505,0.035888697,0.038468185,0.039086464,0.036342572,0.035283046
2816,0.039620367,0.04007668,0.031195725,0.032237073,0.036395703,0.037297118,0.035833679,0.03668818,0.035205189,0.035725009,0.038314939,0.038914327,0.036205354,0.035129886
2814,0.039420132,0.039867806,0.031045238,0.032053158,0.036224952,0.037116358,0.03566193,0.036513388,0.035060189,0.035561315,0.038154133,0.038749935,0.036057043,0.034973658
2812,0.039219057,0.039661894,0.030890265,0.031882392,0.036055078,0.0369305,0.035487857,0.0363384,0.034916086,0.03540368,0.037986833,0.03859369,0.03590557,0.034827269
2810,0.039021145,0.039466328,0.030736185,0.031738116,0.035891053,0.036751509,0.03533033,0.036173609,0.034770199,0.035258173,0.037824863,0.03844711,0.035771616,0.03470118
2808,0.038841752,0.039293926,0.030600363,0.031623691,0.035747597,0.036599821,0.035200906,0.03602752,0.03463621,0.035126164,0.037679343,0.038315559,0.035671166,0.034599308
2806,0.038691435,0.039148693,0.030495218,0.031530896,0.035631182,0.036480516,0.035096272,0.035908712,0.03452935,0.035005913,0.037552594,0.038204399,0.035598026,0.034518403
2804,0.038557942,0.039016602,0.030411442,0.031444004,0.035525832,0.036375087,0.035003784,0.035818026,0.03444369,0.034896659,0.037441869,0.038112772,0.035528425,0.034450001
2802,0.038415637,0.038876971,0.030324747,0.031349367,0.035406785,0.036260046,0.03491238,0.035738282,0.034353693,0.034797672,0.037342494,0.038031489,0.035440896,0.034381087
2800,0.038252299,0.038719973,0.030218605,0.031242483,0.035265964,0.036127016,0.034817687,0.035641806,0.034240892,0.034704321,0.037244855,0.037946941,0.035329681,0.034298022
2798,0.03807703,0.038550114,0.030096209,0.031126621,0.03511687,0.035982878,0.034719632,0.035515417,0.03411338,0.034608096,0.037137285,0.037848153,0.035203479,0.034197507
2796,0.037902975,0.038378122,0.029972254,0.031007196,0.034976241,0.035838691,0.034618052,0.035374178,0.033994346,0.03450133,0.037017242,0.037732414,0.035076544,0.034091716
2794,0.037734878,0.038214582,0.02985977,0.030889157,0.034849685,0.035703953,0.034511517,0.035246425,0.03389612,0.034383119,0.036895684,0.037607435,0.034961362,0.033996603
2792,0.037577034,0.0380668,0.02976572,0.030777837,0.03473676,0.035586521,0.034401492,0.035149585,0.033813406,0.034263617,0.036788184,0.037489278,0.034866549,0.033917471
2790,0.037442204,0.037935458,0.029692892,0.030680149,0.034641546,0.035491382,0.03429797,0.035084555,0.033740133,0.034162831,0.036706159,0.037394688,0.034797849,0.033852
2788,0.037341898,0.037814053,0.029639347,0.030603085,0.03456932,0.035417146,0.034216335,0.035044153,0.033680478,0.034098805,0.036654255,0.037329128,0.034756187,0.033801239
2786,0.037268429,0.037692984,0.029594355,0.030547695,0.034513045,0.03535243,0.034161708,0.035014221,0.033636464,0.034070598,0.036625022,0.037280027,0.034731993,0.033765531
2784,0.03719328,0.037564514,0.029539652,0.03050255,0.034451511,0.035276753,0.034118133,0.034970831,0.033594234,0.034055048,0.036594796,0.037226407,0.034706415,0.03373252
2782,0.037087901,0.037427056,0.029461527,0.030447165,0.0343668,0.035172627,0.034061503,0.034893247,0.033534831,0.034025113,0.036537737,0.037158774,0.034664887,0.033683577
2780,0.036948387,0.037289731,0.029364806,0.030368317,0.034262329,0.035044156,0.033985356,0.034786581,0.033457257,0.033971184,0.03645204,0.037086913,0.034609897,0.033615473
2778,0.036798913,0.037169088,0.029270605,0.030272609,0.034157956,0.034918711,0.033906159,0.034681931,0.033380886,0.033902301,0.036363856,0.037025053,0.034555881,0.03354518
2776,0.036668354,0.037072081,0.029195189,0.030178446,0.034067316,0.034820347,0.033839969,0.034606867,0.033323382,0.033830864,0.036297962,0.036972854,0.034512031,0.0334895
2774,0.036563507,0.036982811,0.029133414,0.030096285,0.033985285,0.034743554,0.033782594,0.034560187,0.033282911,0.033763219,0.036251289,0.03691621,0.034474713,0.03344807
2772,0.03646796,0.036876897,0.029068423,0.030022412,0.033899907,0.034663824,0.033719548,0.034519401,0.033243708,0.033703113,0.036202748,0.036845631,0.034436454,0.033409726
2770,0.036364917,0.036750965,0.028994926,0.029950799,0.033810436,0.034572377,0.033648533,0.034466725,0.033193568,0.033654445,0.036142586,0.036769283,0.034396467,0.033367652
2768,0.036253343,0.036626743,0.028924623,0.029883247,0.033727914,0.03448661,0.033581925,0.03440219,0.033134353,0.033616258,0.036082032,0.036707135,0.034360243,0.033325076
2766,0.036139959,0.036521546,0.028867792,0.029824547,0.033659749,0.034422467,0.033528626,0.034335574,0.033078785,0.033579536,0.036035858,0.036673004,0.034332078,0.033291421
2764,0.036024928,0.036425847,0.028817999,0.029772833,0.033598907,0.034369873,0.033482273,0.034272662,0.033036933,0.033533459,0.036003689,0.036659888,0.03431001,0.033274272
2762,0.035903571,0.03631842,0.028759748,0.029718984,0.033530178,0.034304846,0.033429837,0.034210303,0.033003274,0.033474309,0.035971093,0.036642191,0.034286997,0.033269757
2760,0.035777708,0.036195401,0.028686178,0.029654093,0.033445621,0.034217959,0.03336756,0.034143001,0.032960614,0.03340814,0.035926588,0.036597295,0.034257218,0.033261432
2758,0.035657289,0.036074122,0.028605215,0.029577695,0.033353403,0.034121506,0.033306804,0.034073761,0.032902689,0.033347322,0.035876044,0.036528983,0.034222602,0.033236082
2756,0.03555064,0.035971625,0.028530648,0.029500669,0.033270054,0.034032269,0.033264371,0.03401516,0.032847779,0.033303245,0.035837845,0.036465316,0.034191031,0.033199413
2754,0.035456903,0.035887577,0.028470167,0.029437965,0.033202121,0.033955438,0.033245044,0.033974878,0.032819364,0.0332772,0.035820618,0.036429189,0.034165982,0.033167539
2752,0.035367762,0.035807614,0.028420365,0.029393659,0.033137558,0.033885322,0.033232579,0.033942519,0.03281502,0.033257175,0.035809171,0.036416263,0.034141333,0.033144812
2750,0.035275871,0.035719202,0.028372604,0.02935524,0.03306088,0.033817288,0.033203141,0.033900044,0.032807404,0.033229102,0.035781309,0.036406824,0.034111252,0.033122423
2748,0.035184499,0.035624887,0.028325028,0.029308939,0.032976744,0.033756929,0.033151615,0.033846342,0.03277811,0.033193868,0.035738404,0.036392083,0.034082389,0.033099114
2746,0.035108817,0.035540986,0.028286353,0.029258425,0.032910513,0.03371555,0.033099808,0.03380134,0.03273766,0.033167802,0.035707931,0.036378326,0.034068903,0.033087803
2744,0.035060677,0.03547917,0.028262809,0.029218492,0.032880709,0.033692711,0.033071891,0.033779658,0.032705739,0.033161182,0.035709939,0.036368526,0.034074042,0.033094507
2742,0.035029244,0.035428296,0.028243133,0.029189906,0.03287591,0.033665926,0.033064719,0.033768508,0.032683236,0.033159444,0.03572978,0.036352556,0.03408193,0.03310273
2740,0.034983654,0.035360344,0.028204642,0.029151889,0.032863295,0.033606197,0.033049912,0.033739977,0.032653376,0.033132859,0.035731726,0.036317744,0.034070336,0.033088295
2738,0.034900227,0.035256968,0.028136211,0.029085109,0.032816267,0.03350635,0.033004043,0.033680652,0.032603188,0.033065984,0.03569415,0.036260938,0.034029532,0.033042921
2736,0.034782975,0.035125952,0.028049927,0.028994824,0.032731387,0.033387905,0.032929659,0.033602079,0.032534831,0.032973549,0.035625232,0.036188606,0.03396918,0.03297717
2734,0.03465512,0.034991726,0.027969178,0.028905551,0.032626246,0.033278847,0.032847166,0.033526131,0.032461379,0.032886487,0.035550175,0.036112683,0.033910575,0.032908609
2732,0.034538249,0.034877654,0.027911087,0.02883908,0.032528491,0.033192968,0.032775172,0.033468672,0.032400885,0.032826007,0.035491372,0.036048029,0.033872642,0.032854599
2730,0.034443021,0.034796538,0.027878977,0.028801048,0.032459458,0.033130884,0.032720773,0.033433305,0.03236849,0.032792096,0.035455324,0.036004523,0.03385933,0.032826594
2728,0.034369221,0.034744472,0.027861368,0.028780853,0.032416322,0.033087533,0.032679958,0.03340991,0.03236145,0.032770764,0.035428263,0.035976368,0.033855216,0.032818428
2726,0.034303916,0.034696174,0.027834578,0.028756405,0.032370009,0.033049287,0.032639536,0.033376912,0.032351952,0.032745329,0.035384295,0.035943718,0.033834371,0.032803886
2724,0.034225166,0.034617377,0.027776367,0.028704414,0.032290079,0.032993856,0.032582788,0.033314647,0.032306562,0.032702878,0.035306706,0.035889374,0.033779348,0.032758583
2722,0.034118553,0.034493689,0.027684509,0.028616472,0.032173975,0.032906541,0.03250147,0.033222548,0.032217944,0.032638894,0.035203866,0.035811839,0.033695837,0.032685639
2720,0.033989417,0.0343443,0.027577621,0.028506499,0.032047267,0.032794758,0.0324042,0.03312038,0.032112047,0.032560672,0.035101129,0.035722139,0.033608821,0.032611909
2718,0.033854213,0.034201974,0.027475043,0.028398787,0.031937118,0.032679563,0.032309663,0.033029506,0.032021394,0.032482507,0.035018555,0.03563386,0.033541209,0.032558537
2716,0.03372534,0.034085086,0.02738364,0.028309664,0.031853014,0.032576817,0.03223095,0.032955772,0.031956839,0.032413394,0.034960363,0.03555909,0.033494972,0.032522989
2714,0.033610979,0.033993258,0.027306661,0.028241906,0.031791394,0.032493247,0.032168647,0.032892479,0.031907591,0.032351926,0.034921596,0.035507116,0.033455002,0.032490659
2712,0.033522015,0.033919632,0.027252781,0.028191226,0.031746702,0.032433615,0.032118306,0.032834851,0.031861771,0.03229563,0.034894604,0.03547922,0.033411044,0.032454444
2710,0.033465542,0.033855962,0.027225128,0.028151899,0.031712025,0.032398152,0.03207912,0.032785065,0.031818542,0.032249699,0.034867643,0.035464233,0.033369613,0.032417058
2708,0.033431749,0.033790951,0.027208205,0.028117479,0.031676305,0.032373547,0.032050693,0.032743096,0.031780801,0.032218915,0.034826295,0.035443161,0.03333976,0.032379591
2706,0.033396765,0.033715277,0.027177529,0.028081101,0.031628282,0.032338017,0.032023302,0.032698763,0.03174316,0.032193245,0.034762528,0.035400693,0.03331352,0.032335463
2704,0.033340774,0.033628726,0.02712065,0.028035589,0.031562324,0.032279433,0.031978112,0.0326379,0.031693167,0.032151309,0.034679148,0.035333619,0.033270256,0.032276485
2702,0.033260288,0.03353768,0.027043241,0.027974123,0.031479616,0.032203533,0.03190284,0.032556769,0.03162566,0.032082116,0.034584072,0.035250446,0.033200098,0.03220282
2700,0.033166878,0.033449254,0.026960781,0.027896782,0.031388849,0.03212483,0.031807357,0.032468412,0.031553549,0.031999107,0.034486619,0.03516448,0.033115088,0.032127502
2698,0.033080701,0.03337232,0.026892764,0.027819066,0.031307221,0.032055668,0.0317199,0.032393459,0.031500418,0.031929097,0.034401865,0.035086637,0.033036539,0.032071718
2696,0.033020236,0.033317105,0.026857412,0.027765929,0.031252882,0.032002573,0.031664573,0.032344919,0.031479082,0.0318886,0.034348563,0.03502282,0.032978468,0.032050132
2694,0.032987985,0.03328519,0.026857145,0.027749093,0.031229607,0.031964701,0.03164259,0.032321342,0.031478164,0.03187162,0.034332286,0.034975275,0.032943084,0.032055047
2692,0.032966081,0.033263856,0.026869673,0.027752968,0.031221557,0.031933556,0.031636215,0.032312343,0.031472264,0.031858228,0.034334287,0.03494291,0.032923188,0.032057367
2690,0.03293284,0.033237901,0.026865218,0.027749834,0.031208389,0.031900112,0.031628137,0.03230788,0.031445475,0.031833979,0.034327342,0.034919481,0.032905772,0.032031008
2688,0.032883005,0.03320361,0.026834736,0.027726951,0.031183394,0.031863327,0.031613424,0.03230162,0.031402187,0.031801168,0.034301915,0.034894565,0.032880526,0.031978315
2686,0.032826561,0.03316516,0.02679315,0.027693595,0.031153089,0.031826849,0.031593649,0.032288189,0.031355471,0.031769772,0.034267786,0.034859351,0.032848185,0.031925608
2684,0.032772611,0.033123357,0.026756083,0.027664944,0.031123137,0.031789189,0.031567115,0.03226186,0.031311108,0.031739035,0.034232437,0.034812016,0.03281548,0.031892557
2682,0.032723602,0.033076677,0.026725288,0.027646895,0.031091595,0.031745074,0.031531358,0.032221483,0.031267534,0.031696172,0.034192187,0.034757627,0.032782432,0.03187303
2680,0.032682384,0.033028612,0.026698593,0.027635079,0.03105509,0.031696556,0.031492417,0.032175842,0.031226569,0.031637895,0.034147768,0.034704446,0.032743219,0.031849044
2678,0.032652731,0.032984152,0.026681059,0.027620237,0.031014463,0.031653219,0.031462721,0.032139454,0.031194893,0.031583272,0.034112447,0.034659327,0.032699879,0.031813768
2676,0.032629876,0.032940906,0.026677035,0.027592787,0.030971484,0.031617912,0.031445032,0.03211804,0.031172667,0.031552371,0.034092643,0.034622469,0.032663193,0.031772335
2674,0.032599294,0.032892164,0.026677835,0.027548588,0.030925071,0.031580869,0.031423962,0.032099254,0.031148011,0.031536966,0.034071513,0.034586228,0.032635693,0.031727708
2672,0.032550034,0.032837944,0.026666868,0.027494319,0.030875277,0.031534058,0.031381204,0.032063916,0.03110956,0.031508975,0.034027773,0.034544192,0.03260609,0.031679341
2670,0.032486909,0.032787164,0.026637518,0.027445053,0.030829891,0.031486016,0.031319461,0.032009612,0.031062426,0.031460151,0.033966848,0.034503129,0.03256828,0.031635138
2668,0.03242858,0.032750953,0.026602171,0.027415233,0.03080314,0.031456056,0.031265438,0.031959673,0.031026468,0.03141798,0.033918516,0.03448012,0.032535843,0.031612246
2666,0.032395388,0.032737945,0.026582499,0.027411658,0.03080511,0.031455378,0.031246072,0.031943307,0.03101734,0.031414193,0.033903319,0.034483411,0.032526295,0.031620988
2664,0.032396269,0.032750957,0.026590959,0.027432017,0.03083172,0.031477537,0.031264985,0.031967121,0.031031633,0.031448451,0.033913556,0.034500979,0.032536705,0.031653703
2662,0.032422794,0.032781704,0.026620313,0.027466456,0.030865501,0.031505488,0.03130404,0.032008992,0.031050805,0.031492191,0.033928973,0.034513492,0.032546221,0.031691628
2660,0.032456546,0.032814159,0.02665215,0.027502978,0.03088837,0.031525519,0.031343628,0.032039561,0.031058054,0.03152115,0.033939797,0.034515926,0.032542299,0.031719084
2658,0.032485369,0.032840351,0.026677271,0.027536393,0.030895944,0.031536396,0.031377122,0.032046859,0.031051946,0.031535003,0.033950414,0.034520968,0.03253672,0.03173192
2656,0.032510087,0.032866756,0.026705071,0.027570563,0.030899373,0.031546757,0.031407239,0.032040291,0.031045441,0.031548362,0.03396879,0.034541911,0.032552826,0.031737976
2654,0.032533251,0.03289601,0.026748203,0.027606995,0.030911174,0.031562053,0.031434246,0.032034854,0.031051434,0.031570224,0.03399631,0.03457675,0.032598459,0.0317484
2652,0.032548787,0.032910567,0.026800998,0.027634201,0.030929408,0.031574825,0.031451261,0.032035081,0.031068779,0.031592386,0.034023086,0.034609245,0.032652063,0.031762974
2650,0.032550001,0.032890613,0.026841562,0.027637404,0.030938569,0.031572918,0.031450909,0.032034107,0.031084166,0.031596369,0.034033102,0.034622719,0.032678621,0.031766819
2648,0.032541825,0.032845355,0.026855439,0.027619921,0.030927037,0.031557612,0.031435144,0.03202529,0.031087907,0.031574175,0.034020644,0.034612368,0.03266385,0.031749712
2646,0.032533628,0.032808107,0.026847974,0.027604844,0.030899671,0.031545008,0.031416024,0.032010413,0.031082817,0.031540629,0.03399918,0.034584597,0.03262913,0.031723833
2644,0.032521462,0.03279535,0.02682988,0.027608671,0.030869265,0.031543714,0.031403263,0.031993602,0.031073859,0.031516682,0.033982725,0.034544009,0.032604067,0.031708755
2642,0.032487565,0.032784611,0.026799563,0.027617933,0.030838269,0.031537177,0.031389628,0.031969015,0.031054755,0.031499238,0.033959668,0.034483234,0.032587216,0.031700301
2640,0.032419228,0.032741788,0.026748006,0.027600692,0.030796897,0.031497991,0.031353945,0.031922023,0.031014471,0.031460826,0.033902109,0.034392894,0.032548841,0.031671805
2638,0.032323503,0.032662516,0.026677785,0.027542942,0.030741709,0.03142043,0.031284953,0.031848345,0.030957182,0.031386452,0.033806732,0.034283913,0.032474768,0.031611717
2636,0.03222646,0.032579871,0.02661077,0.027470222,0.030688793,0.031333456,0.031202064,0.031769328,0.030906913,0.031299602,0.033711467,0.034192044,0.03239106,0.03154476
